N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper
170,3847,8.9691946661213,0,100,0.0,0.0,0.03699349876899627
170,3848,8.970870182203214,0,100,0.0,0.0,0.03699349876899627
170,3849,8.972545698285128,0,100,0.0,0.0,0.03699349876899627
170,3850,8.974221214367041,0,100,0.0,0.0,0.03699349876899627
170,3851,8.975896730448957,0,100,0.0,0.0,0.03699349876899627
170,3852,8.977572246530872,0,100,0.0,0.0,0.03699349876899627
170,3853,8.979247762612786,0,100,0.0,0.0,0.03699349876899627
170,3854,8.9809232786947,1,200,0.005,0.0008831687058453758,0.02777370469642793
170,3859,8.989300859104274,0,25,0.0,0.0,0.13319225276039096
170,3862,8.994327407350017,0,200,0.0,0.0,0.018845326668962936
170,3894,9.047943921971283,0,200,0.0,0.0,0.018845326668962936
170,3902,9.061348050626599,2,200,0.01,0.0027466581088489593,0.035721762026734716
170,3910,9.074752179281916,0,200,0.0,0.0,0.018845326668962936
171,1191,4.53386797784445,0,25,0.0,0.0,0.13319225276039096
171,2544,6.800841236674843,0,25,0.0,0.0,0.13319225276039096
171,3221,7.935165624130998,1,25,0.04,0.007096233423382075,0.1954406391161776
171,3559,8.501490059818117,0,25,0.0,0.0,0.13319225276039096
171,3728,8.784652277661678,0,25,0.0,0.0,0.13319225276039096
171,3813,8.927071144624415,0,25,0.0,0.0,0.13319225276039096
171,3834,8.962256982344622,0,25,0.0,0.0,0.13319225276039096
171,3837,8.967283530590365,0,100,0.0,0.0,0.03699349876899627
171,3838,8.968959046672278,0,100,0.0,0.0,0.03699349876899627
171,3839,8.970634562754194,0,100,0.0,0.0,0.03699349876899627
171,3840,8.97231007883611,0,100,0.0,0.0,0.03699349876899627
171,3841,8.973985594918023,0,100,0.0,0.0,0.03699349876899627
171,3842,8.975661110999937,0,100,0.0,0.0,0.03699349876899627
171,3843,8.977336627081852,0,100,0.0,0.0,0.03699349876899627
171,3844,8.979012143163768,0,100,0.0,0.0,0.03699349876899627
171,3845,8.980687659245682,1,200,0.005,0.0008831687058453758,0.02777370469642793
171,3850,8.989065239655254,0,25,0.0,0.0,0.13319225276039096
171,3853,8.994091787900999,0,200,0.0,0.0,0.018845326668962936
171,3885,9.047708302522263,0,200,0.0,0.0,0.018845326668962936
171,3893,9.06111243117758,2,200,0.01,0.0027466581088489593,0.035721762026734716
171,3901,9.074516559832897,0,200,0.0,0.0,0.018845326668962936
172,1182,4.53363235839543,0,25,0.0,0.0,0.13319225276039096
172,2535,6.800605617225824,0,25,0.0,0.0,0.13319225276039096
172,3212,7.934930004681979,1,25,0.04,0.007096233423382075,0.1954406391161776
172,3550,8.501254440369099,0,25,0.0,0.0,0.13319225276039096
172,3720,8.786092174294573,0,25,0.0,0.0,0.13319225276039096
172,3804,8.926835525175395,0,25,0.0,0.0,0.13319225276039096
172,3825,8.962021362895602,0,25,0.0,0.0,0.13319225276039096
172,3828,8.967047911141346,0,100,0.0,0.0,0.03699349876899627
172,3829,8.96872342722326,0,100,0.0,0.0,0.03699349876899627
172,3830,8.970398943305174,0,100,0.0,0.0,0.03699349876899627
172,3831,8.97207445938709,0,100,0.0,0.0,0.03699349876899627
172,3832,8.973749975469005,0,100,0.0,0.0,0.03699349876899627
172,3833,8.975425491550919,0,100,0.0,0.0,0.03699349876899627
172,3834,8.977101007632832,0,100,0.0,0.0,0.03699349876899627
172,3835,8.978776523714748,0,100,0.0,0.0,0.03699349876899627
172,3836,8.980452039796663,1,200,0.005,0.0008831687058453758,0.02777370469642793
172,3841,8.988829620206236,0,25,0.0,0.0,0.13319225276039096
172,3844,8.993856168451979,0,200,0.0,0.0,0.018845326668962936
172,3876,9.047472683073245,0,200,0.0,0.0,0.018845326668962936
172,3884,9.060876811728562,2,200,0.01,0.0027466581088489593,0.035721762026734716
172,3892,9.074280940383877,0,200,0.0,0.0,0.018845326668962936
173,1173,4.533396738946411,0,25,0.0,0.0,0.13319225276039096
173,2527,6.802045513858721,0,25,0.0,0.0,0.13319225276039096
173,3203,7.934694385232961,1,25,0.04,0.007096233423382075,0.1954406391161776
173,3542,8.502694337001994,0,25,0.0,0.0,0.13319225276039096
173,3711,8.785856554845555,0,25,0.0,0.0,0.13319225276039096
173,3795,8.926599905726377,0,25,0.0,0.0,0.13319225276039096
173,3816,8.961785743446583,0,25,0.0,0.0,0.13319225276039096
173,3820,8.968487807774242,0,100,0.0,0.0,0.03699349876899627
173,3821,8.970163323856156,0,100,0.0,0.0,0.03699349876899627
173,3822,8.971838839938071,0,100,0.0,0.0,0.03699349876899627
173,3823,8.973514356019985,0,100,0.0,0.0,0.03699349876899627
173,3824,8.9751898721019,0,100,0.0,0.0,0.03699349876899627
173,3825,8.976865388183814,0,100,0.0,0.0,0.03699349876899627
173,3826,8.978540904265728,0,100,0.0,0.0,0.03699349876899627
173,3827,8.980216420347643,0,100,0.0,0.0,0.03699349876899627
173,3828,8.981891936429557,0,200,0.0,0.0,0.018845326668962936
173,3832,8.988594000757216,0,25,0.0,0.0,0.13319225276039096
173,3835,8.99362054900296,0,25,0.0,0.0,0.13319225276039096
173,3836,8.995296065084874,0,200,0.0,0.0,0.018845326668962936
173,3868,9.04891257970614,0,200,0.0,0.0,0.018845326668962936
173,3876,9.062316708361456,2,200,0.01,0.0027466581088489593,0.035721762026734716
173,3884,9.075720837016773,0,200,0.0,0.0,0.018845326668962936
174,1165,4.534836635579306,0,25,0.0,0.0,0.13319225276039096
174,2518,6.8018098944097005,0,25,0.0,0.0,0.13319225276039096
174,3194,7.9344587657839405,1,25,0.04,0.007096233423382075,0.1954406391161776
174,3533,8.502458717552976,0,25,0.0,0.0,0.13319225276039096
174,3702,8.785620935396535,0,25,0.0,0.0,0.13319225276039096
174,3786,8.926364286277359,0,25,0.0,0.0,0.13319225276039096
174,3808,8.963225640079479,0,25,0.0,0.0,0.13319225276039096
174,3811,8.968252188325222,0,100,0.0,0.0,0.03699349876899627
174,3812,8.969927704407137,0,100,0.0,0.0,0.03699349876899627
174,3813,8.971603220489051,0,100,0.0,0.0,0.03699349876899627
174,3814,8.973278736570965,0,100,0.0,0.0,0.03699349876899627
174,3815,8.97495425265288,0,100,0.0,0.0,0.03699349876899627
174,3816,8.976629768734794,0,100,0.0,0.0,0.03699349876899627
174,3817,8.97830528481671,0,100,0.0,0.0,0.03699349876899627
174,3818,8.979980800898623,0,100,0.0,0.0,0.03699349876899627
174,3819,8.981656316980539,0,200,0.0,0.0,0.018845326668962936
174,3823,8.988358381308197,0,25,0.0,0.0,0.13319225276039096
174,3826,8.99338492955394,0,25,0.0,0.0,0.13319225276039096
174,3827,8.995060445635854,0,200,0.0,0.0,0.018845326668962936
174,3859,9.04867696025712,0,200,0.0,0.0,0.018845326668962936
174,3867,9.062081088912437,2,200,0.01,0.0027466581088489593,0.035721762026734716
174,3875,9.075485217567753,0,200,0.0,0.0,0.018845326668962936
175,1156,4.534601016130287,0,25,0.0,0.0,0.13319225276039096
175,2509,6.801574274960681,0,25,0.0,0.0,0.13319225276039096
175,3186,7.935898662416836,1,25,0.04,0.007096233423382075,0.1954406391161776
175,3524,8.502223098103956,0,25,0.0,0.0,0.13319225276039096
175,3693,8.785385315947515,0,25,0.0,0.0,0.13319225276039096
175,3778,8.927804182910254,0,25,0.0,0.0,0.13319225276039096
175,3799,8.96299002063046,0,25,0.0,0.0,0.13319225276039096
175,3802,8.968016568876202,0,100,0.0,0.0,0.03699349876899627
175,3803,8.969692084958117,0,100,0.0,0.0,0.03699349876899627
175,3804,8.971367601040033,0,100,0.0,0.0,0.03699349876899627
175,3805,8.973043117121946,0,100,0.0,0.0,0.03699349876899627
175,3806,8.97471863320386,0,100,0.0,0.0,0.03699349876899627
175,3807,8.976394149285776,0,100,0.0,0.0,0.03699349876899627
175,3808,8.978069665367691,0,100,0.0,0.0,0.03699349876899627
175,3809,8.979745181449605,0,100,0.0,0.0,0.03699349876899627
175,3810,8.981420697531519,0,200,0.0,0.0,0.018845326668962936
175,3815,8.989798277941091,0,25,0.0,0.0,0.13319225276039096
175,3817,8.993149310104922,0,25,0.0,0.0,0.13319225276039096
175,3818,8.994824826186836,0,200,0.0,0.0,0.018845326668962936
175,3850,9.0484413408081,0,200,0.0,0.0,0.018845326668962936
175,3858,9.061845469463417,2,200,0.01,0.0027466581088489593,0.035721762026734716
175,3866,9.075249598118734,0,200,0.0,0.0,0.018845326668962936
176,1147,4.534365396681268,0,25,0.0,0.0,0.13319225276039096
176,2500,6.801338655511662,0,25,0.0,0.0,0.13319225276039096
176,3177,7.935663042967817,1,25,0.04,0.007096233423382075,0.1954406391161776
176,3515,8.501987478654936,0,25,0.0,0.0,0.13319225276039096
176,3684,8.785149696498497,0,25,0.0,0.0,0.13319225276039096
176,3769,8.927568563461234,0,25,0.0,0.0,0.13319225276039096
176,3790,8.962754401181439,0,25,0.0,0.0,0.13319225276039096
176,3793,8.967780949427183,0,100,0.0,0.0,0.03699349876899627
176,3794,8.969456465509097,0,100,0.0,0.0,0.03699349876899627
176,3795,8.971131981591013,0,100,0.0,0.0,0.03699349876899627
176,3796,8.972807497672928,0,100,0.0,0.0,0.03699349876899627
176,3797,8.974483013754842,0,100,0.0,0.0,0.03699349876899627
176,3798,8.976158529836756,0,100,0.0,0.0,0.03699349876899627
176,3799,8.977834045918671,0,100,0.0,0.0,0.03699349876899627
176,3800,8.979509562000585,0,100,0.0,0.0,0.03699349876899627
176,3801,8.9811850780825,0,200,0.0,0.0,0.018845326668962936
176,3806,8.989562658492073,0,25,0.0,0.0,0.13319225276039096
176,3808,8.992913690655902,0,25,0.0,0.0,0.13319225276039096
176,3809,8.994589206737817,0,200,0.0,0.0,0.018845326668962936
176,3841,9.048205721359082,0,200,0.0,0.0,0.018845326668962936
176,3849,9.0616098500144,2,200,0.01,0.0027466581088489593,0.035721762026734716
176,3857,9.075013978669716,0,200,0.0,0.0,0.018845326668962936
177,1138,4.534129777232248,0,25,0.0,0.0,0.13319225276039096
177,2491,6.801103036062643,0,25,0.0,0.0,0.13319225276039096
177,3168,7.935427423518798,1,25,0.04,0.007096233423382075,0.1954406391161776
177,3506,8.501751859205918,0,25,0.0,0.0,0.13319225276039096
177,3675,8.784914077049478,0,25,0.0,0.0,0.13319225276039096
177,3760,8.927332944012214,0,25,0.0,0.0,0.13319225276039096
177,3781,8.96251878173242,0,25,0.0,0.0,0.13319225276039096
177,3784,8.967545329978165,0,100,0.0,0.0,0.03699349876899627
177,3785,8.969220846060079,0,100,0.0,0.0,0.03699349876899627
177,3786,8.970896362141993,0,100,0.0,0.0,0.03699349876899627
177,3787,8.972571878223908,0,100,0.0,0.0,0.03699349876899627
177,3788,8.974247394305822,0,100,0.0,0.0,0.03699349876899627
177,3789,8.975922910387737,0,100,0.0,0.0,0.03699349876899627
177,3790,8.977598426469651,0,100,0.0,0.0,0.03699349876899627
177,3791,8.979273942551565,0,100,0.0,0.0,0.03699349876899627
177,3792,8.98094945863348,1,200,0.005,0.0008831687058453758,0.02777370469642793
177,3797,8.989327039043054,0,25,0.0,0.0,0.13319225276039096
177,3800,8.994353587288796,0,200,0.0,0.0,0.018845326668962936
177,3832,9.047970101910064,0,200,0.0,0.0,0.018845326668962936
177,3840,9.061374230565379,2,200,0.01,0.0027466581088489593,0.035721762026734716
177,3848,9.074778359220696,0,200,0.0,0.0,0.018845326668962936
178,1129,4.533894157783229,0,25,0.0,0.0,0.13319225276039096
178,2482,6.800867416613624,0,25,0.0,0.0,0.13319225276039096
178,3159,7.935191804069779,1,25,0.04,0.007096233423382075,0.1954406391161776
178,3497,8.5015162397569,0,25,0.0,0.0,0.13319225276039096
178,3666,8.784678457600458,0,25,0.0,0.0,0.13319225276039096
178,3751,8.927097324563196,0,25,0.0,0.0,0.13319225276039096
178,3772,8.962283162283402,0,25,0.0,0.0,0.13319225276039096
178,3775,8.967309710529145,0,100,0.0,0.0,0.03699349876899627
178,3776,8.968985226611059,0,100,0.0,0.0,0.03699349876899627
178,3777,8.970660742692974,0,100,0.0,0.0,0.03699349876899627
178,3778,8.972336258774888,0,100,0.0,0.0,0.03699349876899627
178,3779,8.974011774856804,0,100,0.0,0.0,0.03699349876899627
178,3780,8.975687290938717,0,100,0.0,0.0,0.03699349876899627
178,3781,8.977362807020633,0,100,0.0,0.0,0.03699349876899627
178,3782,8.979038323102547,0,100,0.0,0.0,0.03699349876899627
178,3783,8.980713839184462,1,200,0.005,0.0008831687058453758,0.02777370469642793
178,3788,8.989091419594034,0,25,0.0,0.0,0.13319225276039096
178,3791,8.994117967839777,0,200,0.0,0.0,0.018845326668962936
178,3823,9.047734482461044,0,200,0.0,0.0,0.018845326668962936
178,3831,9.06113861111636,2,200,0.01,0.0027466581088489593,0.035721762026734716
178,3839,9.074542739771676,0,200,0.0,0.0,0.018845326668962936
179,1120,4.53365853833421,0,25,0.0,0.0,0.13319225276039096
179,2473,6.800631797164604,0,25,0.0,0.0,0.13319225276039096
179,3150,7.934956184620759,1,25,0.04,0.007096233423382075,0.1954406391161776
179,3488,8.50128062030788,0,25,0.0,0.0,0.13319225276039096
179,3658,8.786118354233354,0,25,0.0,0.0,0.13319225276039096
179,3742,8.926861705114176,0,25,0.0,0.0,0.13319225276039096
179,3763,8.962047542834382,0,25,0.0,0.0,0.13319225276039096
179,3766,8.967074091080125,0,100,0.0,0.0,0.03699349876899627
179,3767,8.96874960716204,0,100,0.0,0.0,0.03699349876899627
179,3768,8.970425123243954,0,100,0.0,0.0,0.03699349876899627
179,3769,8.97210063932587,0,100,0.0,0.0,0.03699349876899627
179,3770,8.973776155407784,0,100,0.0,0.0,0.03699349876899627
179,3771,8.975451671489699,0,100,0.0,0.0,0.03699349876899627
179,3772,8.977127187571613,0,100,0.0,0.0,0.03699349876899627
179,3773,8.978802703653528,0,100,0.0,0.0,0.03699349876899627
179,3774,8.980478219735442,1,200,0.005,0.0008831687058453758,0.02777370469642793
179,3779,8.988855800145014,0,25,0.0,0.0,0.13319225276039096
179,3782,8.993882348390759,0,200,0.0,0.0,0.018845326668962936
179,3814,9.047498863012024,0,200,0.0,0.0,0.018845326668962936
179,3822,9.06090299166734,2,200,0.01,0.0027466581088489593,0.035721762026734716
179,3830,9.074307120322658,0,200,0.0,0.0,0.018845326668962936
180,1111,4.533422918885191,0,25,0.0,0.0,0.13319225276039096
180,2465,6.8020716937975,0,25,0.0,0.0,0.13319225276039096
180,3141,7.93472056517174,1,25,0.04,0.007096233423382075,0.1954406391161776
180,3480,8.502720516940775,0,25,0.0,0.0,0.13319225276039096
180,3649,8.785882734784334,0,25,0.0,0.0,0.13319225276039096
180,3733,8.926626085665157,0,25,0.0,0.0,0.13319225276039096
180,3754,8.961811923385362,0,25,0.0,0.0,0.13319225276039096
180,3758,8.96851398771302,0,100,0.0,0.0,0.03699349876899627
180,3759,8.970189503794936,0,100,0.0,0.0,0.03699349876899627
180,3760,8.971865019876851,0,100,0.0,0.0,0.03699349876899627
180,3761,8.973540535958765,0,100,0.0,0.0,0.03699349876899627
180,3762,8.975216052040679,0,100,0.0,0.0,0.03699349876899627
180,3763,8.976891568122594,0,100,0.0,0.0,0.03699349876899627
180,3764,8.978567084204508,0,100,0.0,0.0,0.03699349876899627
180,3765,8.980242600286424,0,100,0.0,0.0,0.03699349876899627
180,3766,8.981918116368337,0,200,0.0,0.0,0.018845326668962936
180,3770,8.988620180695996,0,25,0.0,0.0,0.13319225276039096
180,3773,8.99364672894174,0,25,0.0,0.0,0.13319225276039096
180,3774,8.995322245023655,0,200,0.0,0.0,0.018845326668962936
180,3806,9.04893875964492,0,200,0.0,0.0,0.018845326668962936
180,3814,9.062342888300236,2,200,0.01,0.0027466581088489593,0.035721762026734716
180,3822,9.075747016955553,0,200,0.0,0.0,0.018845326668962936
181,1102,4.533187299436172,0,25,0.0,0.0,0.13319225276039096
181,2456,6.801836074348481,0,25,0.0,0.0,0.13319225276039096
181,3132,7.934484945722721,1,25,0.04,0.007096233423382075,0.1954406391161776
181,3471,8.502484897491755,0,25,0.0,0.0,0.13319225276039096
181,3640,8.785647115335316,0,25,0.0,0.0,0.13319225276039096
181,3724,8.926390466216137,0,25,0.0,0.0,0.13319225276039096
181,3746,8.963251820018257,0,25,0.0,0.0,0.13319225276039096
181,3749,8.968278368264002,0,100,0.0,0.0,0.03699349876899627
181,3750,8.969953884345916,0,100,0.0,0.0,0.03699349876899627
181,3751,8.971629400427831,0,100,0.0,0.0,0.03699349876899627
181,3752,8.973304916509745,0,100,0.0,0.0,0.03699349876899627
181,3753,8.97498043259166,0,100,0.0,0.0,0.03699349876899627
181,3754,8.976655948673574,0,100,0.0,0.0,0.03699349876899627
181,3755,8.978331464755488,0,100,0.0,0.0,0.03699349876899627
181,3756,8.980006980837404,0,100,0.0,0.0,0.03699349876899627
181,3757,8.98168249691932,0,200,0.0,0.0,0.018845326668962936
181,3761,8.988384561246978,0,25,0.0,0.0,0.13319225276039096
181,3764,8.993411109492719,0,25,0.0,0.0,0.13319225276039096
181,3765,8.995086625574634,0,200,0.0,0.0,0.018845326668962936
181,3797,9.0487031401959,0,200,0.0,0.0,0.018845326668962936
181,3805,9.062107268851218,2,200,0.01,0.0027466581088489593,0.035721762026734716
181,3813,9.075511397506533,0,200,0.0,0.0,0.018845326668962936
182,1094,4.534627196069067,0,25,0.0,0.0,0.13319225276039096
182,2447,6.801600454899461,0,25,0.0,0.0,0.13319225276039096
182,3124,7.9359248423556155,1,25,0.04,0.007096233423382075,0.1954406391161776
182,3462,8.502249278042736,0,25,0.0,0.0,0.13319225276039096
182,3631,8.785411495886295,0,25,0.0,0.0,0.13319225276039096
182,3716,8.927830362849033,0,25,0.0,0.0,0.13319225276039096
182,3737,8.963016200569239,0,25,0.0,0.0,0.13319225276039096
182,3740,8.968042748814982,0,100,0.0,0.0,0.03699349876899627
182,3741,8.969718264896898,0,100,0.0,0.0,0.03699349876899627
182,3742,8.971393780978811,0,100,0.0,0.0,0.03699349876899627
182,3743,8.973069297060725,0,100,0.0,0.0,0.03699349876899627
182,3744,8.97474481314264,0,100,0.0,0.0,0.03699349876899627
182,3745,8.976420329224556,0,100,0.0,0.0,0.03699349876899627
182,3746,8.97809584530647,0,100,0.0,0.0,0.03699349876899627
182,3747,8.979771361388384,0,100,0.0,0.0,0.03699349876899627
182,3748,8.9814468774703,0,200,0.0,0.0,0.018845326668962936
182,3753,8.989824457879871,0,25,0.0,0.0,0.13319225276039096
182,3755,8.9931754900437,0,25,0.0,0.0,0.13319225276039096
182,3756,8.994851006125614,0,200,0.0,0.0,0.018845326668962936
182,3788,9.04846752074688,0,200,0.0,0.0,0.018845326668962936
182,3796,9.061871649402198,2,200,0.01,0.0027466581088489593,0.035721762026734716
182,3804,9.075275778057513,0,200,0.0,0.0,0.018845326668962936
183,1085,4.534391576620048,0,25,0.0,0.0,0.13319225276039096
183,2438,6.801364835450443,0,25,0.0,0.0,0.13319225276039096
183,3115,7.935689222906596,1,25,0.04,0.007096233423382075,0.1954406391161776
183,3453,8.502013658593716,0,25,0.0,0.0,0.13319225276039096
183,3622,8.785175876437277,0,25,0.0,0.0,0.13319225276039096
183,3707,8.927594743400014,0,25,0.0,0.0,0.13319225276039096
183,3728,8.962780581120219,0,25,0.0,0.0,0.13319225276039096
183,3731,8.967807129365964,0,100,0.0,0.0,0.03699349876899627
183,3732,8.969482645447878,0,100,0.0,0.0,0.03699349876899627
183,3733,8.971158161529793,0,100,0.0,0.0,0.03699349876899627
183,3734,8.972833677611707,0,100,0.0,0.0,0.03699349876899627
183,3735,8.974509193693622,0,100,0.0,0.0,0.03699349876899627
183,3736,8.976184709775536,0,100,0.0,0.0,0.03699349876899627
183,3737,8.977860225857452,0,100,0.0,0.0,0.03699349876899627
183,3738,8.979535741939365,0,100,0.0,0.0,0.03699349876899627
183,3739,8.98121125802128,0,200,0.0,0.0,0.018845326668962936
183,3744,8.989588838430853,0,25,0.0,0.0,0.13319225276039096
183,3746,8.992939870594682,0,25,0.0,0.0,0.13319225276039096
183,3747,8.994615386676596,0,200,0.0,0.0,0.018845326668962936
183,3779,9.048231901297862,0,200,0.0,0.0,0.018845326668962936
183,3787,9.06163602995318,2,200,0.01,0.0027466581088489593,0.035721762026734716
183,3795,9.075040158608495,0,200,0.0,0.0,0.018845326668962936
184,1076,4.534155957171029,0,25,0.0,0.0,0.13319225276039096
184,2429,6.8011292160014225,0,25,0.0,0.0,0.13319225276039096
184,3106,7.935453603457578,1,25,0.04,0.007096233423382075,0.1954406391161776
184,3444,8.501778039144698,0,25,0.0,0.0,0.13319225276039096
184,3613,8.784940256988257,0,25,0.0,0.0,0.13319225276039096
184,3698,8.927359123950994,0,25,0.0,0.0,0.13319225276039096
184,3719,8.9625449616712,0,25,0.0,0.0,0.13319225276039096
184,3722,8.967571509916944,0,100,0.0,0.0,0.03699349876899627
184,3723,8.96924702599886,0,100,0.0,0.0,0.03699349876899627
184,3724,8.970922542080773,0,100,0.0,0.0,0.03699349876899627
184,3725,8.972598058162689,0,100,0.0,0.0,0.03699349876899627
184,3726,8.974273574244602,0,100,0.0,0.0,0.03699349876899627
184,3727,8.975949090326518,0,100,0.0,0.0,0.03699349876899627
184,3728,8.977624606408432,0,100,0.0,0.0,0.03699349876899627
184,3729,8.979300122490345,0,100,0.0,0.0,0.03699349876899627
184,3730,8.98097563857226,1,200,0.005,0.0008831687058453758,0.02777370469642793
184,3735,8.989353218981833,0,25,0.0,0.0,0.13319225276039096
184,3738,8.994379767227578,0,200,0.0,0.0,0.018845326668962936
184,3770,9.047996281848842,0,200,0.0,0.0,0.018845326668962936
184,3778,9.06140041050416,2,200,0.01,0.0027466581088489593,0.035721762026734716
184,3786,9.074804539159476,0,200,0.0,0.0,0.018845326668962936
185,1067,4.533920337722009,0,25,0.0,0.0,0.13319225276039096
